name,vehicleModelDate,value_mileage,model,bodyType,fuelType,seatingCapacity,color,price,addressLocality,addressRegion,transmision
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2020,42500,Fortuner,SUV,Diesel,7,Hitam,445000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2020,42500,Fortuner,SUV,Diesel,7,Hitam,445000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2020,42500,Fortuner,SUV,Diesel,7,Hitam,445000000,Jakarta Barat,Jabodetabek,AT
Mercedes-Benz,2018,17500,CLS350,Coupe,Petrol,5,Putih,895000000,Jakarta Utara,Jabodetabek,AT
Honda,2018,57500,CR-V,SUV,Petrol,5,Abu-abu,335000000,Jakarta Utara,Jabodetabek,AT
Honda,2021,27500,City,Hatchback,Petrol,5,Hitam,219000000,Jakarta Timur,Jabodetabek,AT
Mazda,2021,37500,CX-3,SUV,Petrol,5,Abu-abu,255000000,Jakarta Pusat,Jabodetabek,AT
Mercedes-Benz,2020,17500,CLA200,Coupe,Petrol,5,Hitam,656000000,Tangerang,Jabodetabek,AT
Mercedes-Benz,2020,17500,CLA200,Coupe,Petrol,5,Hitam,656000000,Jakarta Selatan,Jabodetabek,AT
Mercedes-Benz,2020,17500,CLA200,Coupe,Petrol,5,Hitam,656000000,Tangerang,Jabodetabek,AT
Honda,2015,47500,HR-V,SUV,Petrol,5,Merah,206000000,Jakarta Selatan,Jabodetabek,AT
Honda,2015,52500,HR-V,SUV,Petrol,5,Merah,206000000,Jakarta Utara,Jabodetabek,AT
Honda,2015,52500,HR-V,SUV,Petrol,5,Merah,206000000,Jakarta Utara,Jabodetabek,AT
Honda,2018,82500,BR-V,SUV,Petrol,7,Silver,160000000,Depok,Jabodetabek,AT
Honda,2018,82500,BR-V,SUV,Petrol,7,Silver,161000000,Depok,Jabodetabek,AT
Toyota,2017,107500,Avanza,MPV,Petrol,7,Silver,142000000,Jakarta Selatan,Jabodetabek,MT
Suzuki,2019,57500,Baleno,Hatchback,Petrol,5,Merah,158000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2011,72500,Land Cruiser,SUV,Diesel,8,Hitam,811000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2011,72500,Land Cruiser,SUV,Diesel,8,Hitam,811000000,Jakarta Utara,Jabodetabek,AT
Toyota,2011,72500,Land Cruiser,SUV,Diesel,8,Hitam,811000000,Tangerang,Jabodetabek,AT
Toyota,2021,67500,Kijang Innova,MPV,Diesel,8,Putih,345000000,Yogyakarta,Jawa - Bali,AT
Hyundai,2022,12500,Creta,SUV,Petrol,5,Hitam,222000000,Depok,Jabodetabek,AT
Hyundai,2022,12500,Creta,SUV,Petrol,5,Hitam,222000000,Jakarta Selatan,Jabodetabek,AT
Nissan,2018,62500,X-Trail,SUV,Petrol,7,Silver,202000000,Depok,Jabodetabek,AT
Nissan,2018,62500,X-Trail,SUV,Petrol,7,Silver,202000000,Jakarta Selatan,Jabodetabek,AT
Nissan,2018,62500,X-Trail,SUV,Petrol,7,Silver,202000000,Jakarta Pusat,Jabodetabek,AT
Honda,2014,87500,Brio,Hatchback,Petrol,5,Putih,100000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,12500,Creta,SUV,Petrol,5,Hitam,222000000,Jakarta Pusat,Jabodetabek,AT
Hyundai,2023,37500,Palisade,SUV,Diesel,7,Hitam,873000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2023,37500,Palisade,SUV,Diesel,7,Hitam,873000000,Jakarta Selatan,Jabodetabek,AT
Mazda,2019,27500,6,Sedan,Petrol,5,Abu-abu,364000000,Jakarta Selatan,Jabodetabek,AT
Mazda,2019,27500,6,Wagon,Petrol,5,Abu-abu,364000000,Jakarta Utara,Jabodetabek,AT
Mazda,2019,27500,6,Wagon,Petrol,5,Abu-abu,364000000,Jakarta Selatan,Jabodetabek,AT
Mazda,2019,42500,CX-5,SUV,Petrol,5,Hitam,309000000,Jakarta Barat,Jabodetabek,AT
Toyota,2016,72000,Vellfire,MPV,Petrol,7,Hitam,550000000,Jakarta Utara,Jabodetabek,AT
KIA,2021,62500,Seltos,SUV,Petrol,5,Abu-abu,239000000,Jakarta Utara,Jabodetabek,AT
KIA,2021,62500,Seltos,SUV,Petrol,5,Abu-abu,239000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2016,59000,Kijang Innova,MPV,Petrol,8,Silver,245000000,Bekasi,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Selatan,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Utara,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Pusat,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Selatan,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Timur,Jabodetabek,AT
Suzuki,2020,7500,Jimny,SUV,Petrol,4,Kuning,400000000,Tangerang,Jabodetabek,AT
Toyota,2021,94000,Fortuner,SUV,Diesel,7,Hitam,450000000,Jakarta Timur,Jabodetabek,AT
Wuling,2018,32500,Cortez,MPV,Petrol,7,Hitam,136000000,Jakarta Utara,Jabodetabek,AT
Wuling,2018,32500,Cortez,MPV,Petrol,7,Hitam,136000000,Jakarta Barat,Jabodetabek,AT
Wuling,2018,32500,Cortez,MPV,Petrol,7,Hitam,136000000,Jakarta Selatan,Jabodetabek,AT
Mitsubishi,2018,52500,Pajero Sport,SUV,Diesel,7,Putih,385000000,Jakarta Pusat,Jabodetabek,AT
Mitsubishi,2018,52500,Pajero Sport,SUV,Diesel,7,Putih,385000000,Jakarta Timur,Jabodetabek,AT
Mitsubishi,2018,52500,Pajero Sport,SUV,Diesel,7,Putih,385000000,Jakarta Utara,Jabodetabek,AT
Honda,2022,42500,BR-V,SUV,Petrol,7,Hitam,229000000,Jakarta Pusat,Jabodetabek,AT
Honda,2022,42500,BR-V,SUV,Petrol,7,Hitam,229000000,Jakarta Barat,Jabodetabek,AT
Toyota,2021,72500,Avanza,MPV,Petrol,7,Hitam,173000000,Tangerang,Jabodetabek,AT
Hyundai,2022,32500,Stargazer,MPV,Petrol,7,Abu-abu,216000000,Jakarta Selatan,Jabodetabek,AT
Honda,2021,34746,Brio,Hatchback,Petrol,5,Hitam,142000000,Jakarta Timur,Jabodetabek,AT
Honda,2021,33000,City,Hatchback,Petrol,5,Orange,195000000,Jakarta Utara,Jabodetabek,MT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Bekasi,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Depok,Jabodetabek,AT
Toyota,2019,67500,Avanza,MPV,Petrol,7,Hitam,167000000,Jakarta Selatan,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Tangerang,Jabodetabek,AT
Suzuki,2023,12500,Baleno,Hatchback,Petrol,5,Merah,214000000,Jakarta Timur,Jabodetabek,AT
Nissan,2014,2500,Teana,Sedan,Petrol,5,Hitam,168000000,Jakarta Selatan,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Jakarta Pusat,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Jakarta Timur,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Jakarta Utara,Jabodetabek,AT
Honda,2022,52500,BR-V,SUV,Petrol,7,Abu-abu,219000000,Jakarta Pusat,Jabodetabek,AT
Suzuki,2020,2500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2017,77500,Avanza,MPV,Petrol,7,Putih,139000000,Jakarta Barat,Jabodetabek,AT
Suzuki,2020,2500,Jimny,SUV,Petrol,4,Kuning,400000000,Jakarta Pusat,Jabodetabek,AT
Honda,2022,17500,HR-V,SUV,Petrol,5,Putih,332000000,Jakarta Selatan,Jabodetabek,AT
Chery,2022,2500,Tiggo 7 Pro,SUV,Petrol,5,Putih,274000000,Jakarta Selatan,Jabodetabek,AT
Chery,2022,2500,Tiggo 7 Pro,SUV,Petrol,5,Putih,274000000,Jakarta Pusat,Jabodetabek,AT
Chery,2022,2500,Tiggo 7 Pro,SUV,Petrol,5,Putih,274000000,Jakarta Selatan,Jabodetabek,AT
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2022,27500,Veloz,MPV,Petrol,7,Putih,225000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2022,27500,Agya,Hatchback,Petrol,5,Abu-abu,139900000,Tangerang,Jabodetabek,AT
Honda,2009,97500,Jazz,Hatchback,Petrol,5,Biru,130000000,Surabaya,Jawa - Bali,AT
Toyota,2020,57500,Voxy,MPV,Petrol,7,Hitam,345000000,Jakarta Timur,Jabodetabek,AT
Toyota,2020,57500,Voxy,MPV,Petrol,7,Hitam,345000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2020,57500,Voxy,MPV,Petrol,7,Hitam,345000000,Jakarta Barat,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Jakarta Selatan,Jabodetabek,AT
Chevrolet,2017,92500,Trailblazer,SUV,Diesel,7,Hitam,250000000,Jakarta Utara,Jabodetabek,AT
Toyota,2020,57500,Alphard,MPV,Petrol,7,Hitam,780000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2017,82500,Sienta,MPV,Petrol,7,Putih,175000000,Jakarta Selatan,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Jakarta Timur,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Jakarta Timur,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Jakarta Barat,Jabodetabek,AT
Mercedes-Benz,2010,67500,C250,Sedan,Petrol,5,Hitam,233000000,Jakarta Selatan,Jabodetabek,AT
Nissan,2003,152500,X-Trail,SUV,Petrol,7,Abu-abu,60000000,Tangerang,Jabodetabek,AT
Mitsubishi,2023,12500,Xpander Cross,MPV,Petrol,7,Putih,285000000,Jakarta Timur,Jabodetabek,AT
Mitsubishi,2023,12500,Xpander Cross,MPV,Petrol,7,Putih,285000000,Jakarta Utara,Jabodetabek,AT
Hyundai,2023,37500,Palisade,SUV,Diesel,7,Hitam,873000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2023,37500,Palisade,SUV,Diesel,7,Hitam,873000000,Jakarta Utara,Jabodetabek,AT
Toyota,2023,17500,Avanza,MPV,Petrol,7,Abu-abu,210900000,Jakarta Barat,Jabodetabek,AT
Chery,2022,2500,Tiggo 7 Pro,SUV,Petrol,5,Putih,274000000,Jakarta Timur,Jabodetabek,AT
Chery,2022,2500,Tiggo 7 Pro,SUV,Petrol,5,Putih,274000000,Jakarta Timur,Jabodetabek,AT
Hyundai,2023,37500,Palisade,SUV,Diesel,7,Hitam,873000000,Jakarta Barat,Jabodetabek,AT
Toyota,2023,17500,Agya,Hatchback,Petrol,5,Merah,140000000,Tangerang,Jabodetabek,AT
MG,2022,32500,5,Sedan,Petrol,5,Putih,233000000,Jakarta Pusat,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Jakarta Pusat,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Jakarta Timur,Jabodetabek,AT
Chevrolet,2019,27500,Spark,Hatchback,Petrol,5,Merah,128000000,Bekasi,Jabodetabek,AT
Daihatsu,2015,92500,Xenia,MPV,Petrol,7,Silver,112000000,Jakarta Barat,Jabodetabek,AT
Daihatsu,2019,42500,Terios,SUV,Petrol,7,Abu-abu,165000000,Tangerang,Jabodetabek,MT
Daihatsu,2016,72500,Terios,SUV,Petrol,7,Putih,142000000,Jakarta Timur,Jabodetabek,MT
Honda,2020,72500,Jazz,Hatchback,Petrol,5,Merah,235000000,Jakarta Timur,Jabodetabek,AT
Toyota,2023,37500,Veloz,MPV,Petrol,7,Hitam,229000000,Jakarta Utara,Jabodetabek,AT
Toyota,2023,37500,Veloz,MPV,Petrol,7,Hitam,229000000,Jakarta Barat,Jabodetabek,AT
Toyota,2023,37500,Veloz,MPV,Petrol,7,Hitam,229000000,Jakarta Pusat,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Abu-abu,384000000,Jakarta Pusat,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Abu-abu,384000000,Jakarta Pusat,Jabodetabek,AT
Suzuki,2019,137500,Carry Real Van,Van,Petrol,9,Abu-abu,88000000,Bekasi,Jabodetabek,MT
Daihatsu,2015,92000,Xenia,MPV,Petrol,7,Silver,112000000,Jakarta Utara,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Abu-abu,384000000,Jakarta Barat,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Abu-abu,384000000,Tangerang,Jabodetabek,AT
Honda,2023,7500,Brio,Hatchback,Petrol,5,Kuning,165000000,Bandung,Jawa - Bali,AT
Toyota,2017,82500,Sienta,MPV,Petrol,7,Orange,160000000,Jakarta Timur,Jabodetabek,AT
Honda,2008,132500,CR-V,SUV,Petrol,5,Hitam,97000000,Jakarta Timur,Jabodetabek,AT
Volkswagen,2021,12500,Tiguan,SUV,Petrol,5,Hitam,388000000,Jakarta Selatan,Jabodetabek,AT
Toyota,2017,47500,Agya,Hatchback,Petrol,5,Silver,100000000,Surabaya,Jawa - Bali,MT
Toyota,2021,37500,Avanza,MPV,Petrol,7,Putih,157000000,Bekasi,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Abu-abu,384000000,Jakarta Selatan,Jabodetabek,AT
Honda,2022,12500,HR-V,SUV,Petrol,5,Silver,384000000,Jakarta Timur,Jabodetabek,AT
Mitsubishi,2023,12500,Xpander Cross,MPV,Petrol,7,Putih,285000000,Bekasi,Jabodetabek,AT
Toyota,2023,37500,Veloz,MPV,Petrol,7,Hitam,229000000,Bekasi,Jabodetabek,AT
Mercedes-Benz,2020,17500,CLA200,Coupe,Petrol,5,Hitam,656000000,Jakarta Selatan,Jabodetabek,AT
Mercedes-Benz,2017,27500,AMG GLE43,SUV,Petrol,5,Hitam,890000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,62500,Creta,SUV,Petrol,5,Putih,223000000,Jakarta Pusat,Jabodetabek,AT
BMW,2023,27500,iX,SUV,Electric,5,Hitam,1275000000,Jakarta Selatan,Jabodetabek,AT
Hyundai,2022,22500,Creta,SUV,Petrol,5,Hitam,251000000,Jakarta Barat,Jabodetabek,AT
Honda,2017,112500,HR-V,SUV,Petrol,5,Putih,159000000,Tangerang,Jabodetabek,AT
Toyota,2019,92500,Fortuner,SUV,Diesel,7,Putih,395000000,Tangerang,Jabodetabek,AT
Toyota,2019,92500,Fortuner,SUV,Diesel,7,Putih,395000000,Jakarta Utara,Jabodetabek,AT
Honda,2021,41500,City,Hatchback,Petrol,5,Putih,205000000,Jakarta Pusat,Jabodetabek,AT
Toyota,2011,72500,Land Cruiser,SUV,Diesel,8,Hitam,811000000,Jakarta Pusat,Jabodetabek,AT
Mitsubishi,2022,67500,Xpander Cross,MPV,Petrol,7,Putih,240000000,Jakarta Pusat,Jabodetabek,AT
Mitsubishi,2023,12500,Xpander Cross,MPV,Petrol,7,Putih,285000000,Bekasi,Jabodetabek,AT
Honda,2022,22500,City,Hatchback,Petrol,5,Merah,229000000,Jakarta Barat,Jabodetabek,AT
